Unique_member_identifier,AccountOpenKey,AccountCloseKey,isAutoEnrolled,Birthdate,loadtime,EnrollmentSourceKey,isBNS,isVCL,isPrePaid
AD991ED8-8A5A-457D-A7EA-FC8FCB8A322A,20170605,21000101,FALSE,1977-03-30 00:00:00,2017-06-05 16:55:00,26,FALSE,FALSE,FALSE
B02FC644-114D-4847-807B-43381ED563FF,20170605,21000101,FALSE,1967-04-29 00:00:00,2017-07-12 01:28:02,4,FALSE,FALSE,FALSE
94494DBA-57D4-44A9-BF7D-781AB823EAD0,20170607,21000101,TRUE,1967-07-17 00:00:00,2017-06-07 05:55:00,13,TRUE,FALSE,FALSE
19A9D5DC-1DAF-42E1-9272-6CEC62E5DC60,20170607,21000101,TRUE,1978-06-03 00:00:00,2017-06-07 05:55:00,13,TRUE,FALSE,FALSE
9B99CFE1-77B5-435D-B8E5-13414937DFFF,20170609,21000101,TRUE,2003-05-25 00:00:00,2017-06-10 01:48:11,13,TRUE,FALSE,FALSE
1A4AAC84-E33B-4B0B-9523-5CB01C6061DC,20170609,21000101,TRUE,1999-09-23 00:00:00,2017-06-10 01:48:11,13,TRUE,FALSE,FALSE
303EC833-D1BE-42FD-BAAC-A576609D498C,20170609,21000101,FALSE,2003-04-14 00:00:00,2017-06-09 08:55:00,4,FALSE,FALSE,FALSE
FD62BF7E-D45C-4ABC-958B-B845CDE1511A,20170609,21000101,FALSE,1955-01-08 00:00:00,2017-06-09 10:55:00,4,FALSE,FALSE,FALSE
B9F1D229-BD9C-4A9A-A0AD-36DC7903CFD1,20170530,21000101,FALSE,1971-09-08 00:00:00,2017-05-30 09:55:00,4,FALSE,FALSE,FALSE
AF5C0964-F19C-47B3-91F8-BD341EA03CE8,20170530,21000101,FALSE,1962-09-17 00:00:00,2017-05-30 15:55:00,4,FALSE,FALSE,FALSE
249DE9C4-4ADC-4021-895A-20A7D8AFF348,20170530,21000101,FALSE,1981-11-13 00:00:00,2017-05-30 23:55:00,4,FALSE,FALSE,FALSE
9D234C02-CC41-4DEE-A71B-A65C0C7F7C45,20170531,21000101,TRUE,1993-09-08 00:00:00,2017-06-01 01:44:06,13,TRUE,FALSE,FALSE
907EE755-D1F7-40D8-8BF7-21A4AFC681E6,20170531,21000101,TRUE,1990-01-15 00:00:00,2017-06-01 01:44:06,13,TRUE,FALSE,FALSE
B168950C-0F53-4953-B8BA-5BC540045629,20170531,21000101,FALSE,1993-06-16 00:00:00,2017-05-31 11:55:00,4,FALSE,FALSE,FALSE
05930666-5BEA-489D-878C-8F64327016F3,20170531,21000101,FALSE,1994-04-07 00:00:00,2017-05-31 14:55:00,4,FALSE,FALSE,FALSE
6FD32B5A-927A-488B-8170-D185F846E4E9,20170601,21000101,FALSE,1992-06-01 00:00:00,2017-06-01 16:55:00,26,FALSE,FALSE,FALSE
E54E0928-D931-409B-B82D-2A194A5C6EA2,20170601,21000101,FALSE,1949-03-10 00:00:00,2017-06-01 19:55:00,26,FALSE,FALSE,FALSE
97E36DB6-90FA-4D04-A8F0-00189487D773,20170602,21000101,FALSE,1956-06-13 00:00:00,2017-06-02 03:55:00,4,FALSE,FALSE,FALSE
3AC71F24-54F0-4B58-BE04-BFABB1537AD3,20170602,21000101,FALSE,1981-09-05 00:00:00,2017-06-02 14:55:00,26,FALSE,FALSE,FALSE
1EAEF344-3278-4D5A-A27D-F40AEF97D4BF,20170602,21000101,FALSE,2001-01-04 00:00:00,2017-06-02 17:55:00,19,FALSE,FALSE,FALSE
3C8AE45A-91E2-4D97-A38E-D5275EDEEF97,20170603,21000101,TRUE,1986-03-05 00:00:00,2017-06-08 01:43:24,13,TRUE,FALSE,FALSE
11745344-7F2C-469C-8636-4AA3492606D3,20170603,21000101,FALSE,1977-04-13 00:00:00,2017-06-03 12:55:00,19,FALSE,FALSE,FALSE
5E9315E2-E8B6-4066-86F3-BA8CBC7E5BF9,20170603,21000101,FALSE,1975-08-15 00:00:00,2017-06-03 16:55:00,4,FALSE,FALSE,FALSE
04DAD35C-89FB-493C-8983-AD4D73636380,20170603,21000101,FALSE,1967-05-31 00:00:00,2017-06-03 18:55:00,26,FALSE,FALSE,FALSE
03F6BC83-1D12-4F73-9B2C-642894BB872C,20170603,21000101,FALSE,1996-06-07 00:00:00,2017-06-03 20:55:00,19,FALSE,FALSE,FALSE
991A83F3-22F6-4439-9705-B1D3AF978EC9,20170627,21000101,FALSE,2001-06-26 00:00:00,2017-07-06 01:19:27,19,FALSE,FALSE,FALSE
67A6C20E-2C46-401D-8823-C41DFA76A637,20170629,21000101,TRUE,1977-12-10 00:00:00,2017-06-30 01:39:10,13,TRUE,FALSE,FALSE
F1DAAC6A-FD35-45E3-9D64-F6F846ED5EA7,20170630,21000101,FALSE,2002-09-27 00:00:00,2017-06-30 16:55:00,4,FALSE,FALSE,FALSE
DF8F0A96-D50B-4E11-8D3D-4EB1EAF40B3F,20170701,21000101,FALSE,2000-09-04 00:00:00,2017-07-02 01:20:28,4,FALSE,FALSE,FALSE
86FD1CD4-D2D8-4F78-97B3-F4DE7C6A2CE0,20170701,20170717,TRUE,1994-01-15 00:00:00,2017-07-18 04:39:50,13,FALSE,FALSE,FALSE
A9B9D543-8AA4-419C-AE0F-2B2807B6748A,20170701,21000101,FALSE,1964-04-11 00:00:00,2017-07-01 12:55:00,26,FALSE,FALSE,FALSE
3220C3AD-03F1-4084-A731-BBA362561696,20170702,21000101,TRUE,1988-10-06 00:00:00,2017-07-03 01:11:57,13,TRUE,FALSE,FALSE
DCFB370B-0F37-43B5-8FB0-123C9670EF15,20170523,21000101,TRUE,1951-06-16 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
5099F0FF-19AA-4A15-9764-A0C1386BF65C,20170523,21000101,TRUE,1994-07-30 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
BEA957FF-8835-4B2E-8939-E307117AFCA7,20170523,21000101,TRUE,1953-02-07 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
508C363C-29C8-42DF-92FE-33C67E480610,20170523,21000101,TRUE,2002-04-12 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
84BBD871-0F50-40D1-AACF-795EF33A8CF3,20170523,21000101,TRUE,1978-09-22 00:00:00,2017-05-26 01:33:18,13,FALSE,TRUE,FALSE
1C9A0486-1439-44CD-897D-3187F988437F,20170523,21000101,TRUE,1977-09-21 00:00:00,2017-06-23 01:44:55,13,FALSE,FALSE,TRUE
14B534BE-7FE9-4F8B-932F-DE2A42CDFE74,20170523,21000101,TRUE,1971-12-29 00:00:00,2017-06-02 01:41:35,13,FALSE,FALSE,TRUE
A19CA7C5-C3E5-4ABC-BB1B-DB023D7C2F0E,20170523,21000101,TRUE,2001-09-01 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
4066C712-C195-4A31-A7C4-2CBEF2C1BA5A,20170524,21000101,FALSE,1998-05-12 00:00:00,2017-05-24 21:55:00,26,FALSE,FALSE,FALSE
EE208C90-7019-4DBE-B9C0-52329220D56C,20170525,21000101,TRUE,1987-12-04 00:00:00,2017-05-26 01:33:18,13,TRUE,FALSE,FALSE
40E5C264-ABF9-49C8-9575-2DFF20AFFEFB,20170525,21000101,TRUE,1990-05-27 00:00:00,2017-05-26 01:33:18,13,TRUE,FALSE,FALSE
15CBAAEB-7A15-489A-B873-0540AE3F84E0,20170525,21000101,FALSE,1971-10-15 00:00:00,2017-06-14 01:56:20,4,FALSE,FALSE,FALSE
F28FE780-6D47-4E0E-BF7D-D32590DC0F2D,20170527,21000101,FALSE,1986-01-01 00:00:00,2017-06-14 01:56:20,4,FALSE,FALSE,FALSE
A3E893CB-CF63-423D-9C3C-EE8970AB0DCB,20170528,21000101,TRUE,1960-08-18 00:00:00,2017-05-29 01:41:21,13,TRUE,FALSE,FALSE
02892EC7-BB65-431D-94AD-2FB27EBF9F60,20170528,21000101,FALSE,1997-05-11 00:00:00,2017-05-28 13:55:00,26,FALSE,FALSE,FALSE
7574EA0F-8CE2-4D65-95D3-552D6B55E1D8,20170528,21000101,FALSE,1997-08-19 00:00:00,2017-05-28 22:55:00,19,FALSE,FALSE,FALSE
5612F904-C969-448C-88F9-3296BCE68FD1,20170530,21000101,TRUE,2001-09-21 00:00:00,2017-05-31 01:40:12,13,TRUE,FALSE,FALSE
939E8500-5683-48AD-9AC6-3D9F02CBD2CC,20170519,21000101,TRUE,1989-12-27 00:00:00,2017-05-20 01:47:42,13,TRUE,FALSE,FALSE
43DF834C-E8DD-4066-9518-A41B7076DF97,20170519,21000101,FALSE,1971-09-22 00:00:00,2017-05-19 23:55:00,4,FALSE,FALSE,FALSE
A03FE79F-FDBD-4CEB-A64A-4699739BA1E4,20170520,21000101,FALSE,1973-02-22 00:00:00,2017-06-14 01:56:20,4,FALSE,FALSE,FALSE
AFC6E104-6E69-4325-BE9D-5CBACEAA7AEA,20170520,21000101,FALSE,2001-05-08 00:00:00,2017-05-20 16:55:00,4,FALSE,FALSE,FALSE
39D119BF-44B6-4AC1-AE7E-D1C33888F2F5,20170520,21000101,FALSE,1988-06-18 00:00:00,2017-05-20 16:55:00,4,FALSE,FALSE,FALSE
516E0FB3-997C-436A-9E42-9A9C0F112EF0,20170523,21000101,FALSE,1962-02-25 00:00:00,2017-05-23 12:55:00,4,FALSE,FALSE,FALSE
1F4D4303-DF57-4F36-9421-D1E4E4F4DE48,20170523,21000101,FALSE,1961-12-25 00:00:00,2017-05-23 16:55:00,19,FALSE,FALSE,FALSE
1CE6FAB4-89A8-4120-965A-2F29AC16FCE5,20170523,21000101,TRUE,1968-08-21 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
39DFC4F7-E6B8-4C8F-A758-DF563AF3D6E2,20170523,21000101,TRUE,1984-08-30 00:00:00,2017-05-25 01:53:02,13,FALSE,FALSE,FALSE
D4EACBB1-FA7D-4CD8-9D41-B9AC948ADC18,20170523,21000101,TRUE,1986-04-30 00:00:00,2017-05-24 01:35:00,13,TRUE,FALSE,FALSE
85014024-C4B5-4ED9-83B6-6154398CC657,20170722,21000101,FALSE,2003-02-16 00:00:00,2017-07-22 20:55:00,19,FALSE,FALSE,FALSE
F1965829-B5CB-46BC-B75C-ED78FF4FEDEE,20170722,21000101,FALSE,1983-09-19 00:00:00,2017-07-22 20:55:00,4,FALSE,FALSE,FALSE
A2E1BEA2-15D8-4827-88F1-AF4904466A89,20170723,21000101,FALSE,1986-10-17 00:00:00,2017-07-23 11:55:00,26,FALSE,FALSE,FALSE
1DB94C25-0AE8-4758-A141-B69A1130BB3A,20170723,21000101,FALSE,1979-05-14 00:00:00,2017-07-23 23:55:00,19,FALSE,FALSE,FALSE
D7785F72-E95E-4F25-BAF8-694227E9B651,20170724,21000101,FALSE,1998-02-23 00:00:00,2017-08-10 01:24:23,4,FALSE,FALSE,FALSE
53086294-40C6-47E0-9181-C0DE6DDCD9EA,20170725,21000101,FALSE,1963-04-02 00:00:00,2017-08-10 01:24:23,4,FALSE,FALSE,FALSE
45D7CFF5-C17F-4CFD-87FA-5354D96D9630,20170725,21000101,FALSE,2002-08-12 00:00:00,2017-07-25 16:55:01,4,FALSE,FALSE,FALSE
DC558456-238D-4E23-AD9B-7F3DDCADE38E,20170726,21000101,FALSE,1983-02-19 00:00:00,2017-07-26 20:55:01,4,FALSE,FALSE,FALSE
3F62C5EA-E61C-4C6F-A9FE-F8CB5C07E175,20170503,21000101,TRUE,1994-02-15 00:00:00,2017-05-25 01:53:02,13,TRUE,TRUE,FALSE
4826CF4A-E8AF-4CE8-9187-C0B8C578D98E,20170503,21000101,FALSE,1999-06-17 00:00:00,2017-05-03 20:55:00,26,FALSE,FALSE,FALSE
E4E66074-65A9-4D35-BCD0-44804ABDEBA3,20170504,21000101,FALSE,2003-03-01 00:00:00,2017-05-05 01:37:07,4,FALSE,FALSE,FALSE
4237B925-3AB4-4BAC-8A74-8B378DEC4C75,20170504,21000101,FALSE,1982-03-17 00:00:00,2017-06-14 01:56:20,4,FALSE,FALSE,FALSE
A6A7D7FF-5DF7-4EF2-A0F8-346EBD80CB1E,20170505,21000101,FALSE,1973-05-05 00:00:00,2017-05-05 17:55:00,4,FALSE,FALSE,FALSE
EE8A7AE0-9998-4A48-994D-65A439656B3B,20170505,21000101,FALSE,1966-01-28 00:00:00,2017-05-05 19:55:00,4,FALSE,FALSE,FALSE
3A8D1235-5277-4D4F-8B19-B61BAE9B953E,20170506,21000101,TRUE,1956-12-02 00:00:00,2017-05-07 02:02:31,13,TRUE,FALSE,FALSE
3D1B58A9-7D1A-4804-B00A-5D9AC625C2DE,20170506,21000101,TRUE,1958-06-16 00:00:00,2017-05-07 02:02:31,13,TRUE,FALSE,FALSE
BC298100-3D31-40C8-82FB-0145D1648590,20170506,21000101,TRUE,1989-06-28 00:00:00,2017-06-07 01:34:52,13,TRUE,TRUE,FALSE
9FB2E2D2-F394-4484-9AD8-04C86AC6DCF0,20170506,21000101,TRUE,1999-04-29 00:00:00,2017-05-07 02:02:31,13,TRUE,FALSE,FALSE
8060E50A-A264-4DAA-8F99-E365D4030B29,20170506,21000101,FALSE,1983-02-18 00:00:00,2017-06-14 01:56:20,4,FALSE,FALSE,FALSE
2ED22BFC-7384-4507-9840-D2C4D5C6D0EF,20170507,21000101,FALSE,1980-08-23 00:00:00,2017-05-07 07:55:00,26,FALSE,FALSE,FALSE
C412A437-CD6E-4FC3-9F0C-848807832A59,20170507,21000101,FALSE,1970-12-21 00:00:00,2017-05-07 14:55:00,4,FALSE,FALSE,FALSE
ACB36D25-5258-43B8-A42E-1D9589E9C7F2,20170507,21000101,FALSE,1977-12-16 00:00:00,2017-05-07 22:55:00,4,FALSE,FALSE,FALSE
BEEF22CB-4DA1-4F84-AF4D-9B039D5B7702,20170510,21000101,TRUE,1978-10-15 00:00:00,2017-05-11 01:28:07,13,TRUE,FALSE,FALSE
16FB6BF8-2193-4DBB-BEB5-1C6B6D816934,20170510,21000101,FALSE,2001-08-27 00:00:00,2017-05-10 17:55:00,26,FALSE,FALSE,FALSE
07EA11C2-C07B-4F63-8F09-280E70DA09EF,20170511,21000101,TRUE,1989-05-09 00:00:00,2017-05-12 01:32:30,13,TRUE,FALSE,FALSE
D52F5161-3B92-4D3D-84FD-1AEB24389D3D,20170513,21000101,TRUE,1979-07-25 00:00:00,2017-05-14 01:52:11,13,TRUE,FALSE,FALSE
CE2FE80A-B7C6-4F77-A578-10737AE9FF1B,20170513,21000101,TRUE,1972-07-05 00:00:00,2017-06-08 01:43:24,13,FALSE,FALSE,TRUE
5858B551-FDD0-4D93-9360-0A7A9273FC2D,20170513,21000101,FALSE,1995-05-20 00:00:00,2017-05-13 13:55:00,4,FALSE,FALSE,FALSE
979A3CA6-E53F-4BA8-8E24-99FB3B7B64D0,20170513,21000101,FALSE,2003-05-13 00:00:00,2017-05-13 17:55:00,4,FALSE,FALSE,FALSE
620C201E-A58B-40E5-9C43-8D3EF20AC737,20170516,21000101,FALSE,1985-04-19 00:00:00,2017-06-14 01:56:20,4,FALSE,FALSE,FALSE
5BB3642A-FD12-4570-AD15-38B03ECEFBE2,20170517,21000101,FALSE,1991-07-08 00:00:00,2017-05-17 13:55:00,19,FALSE,FALSE,FALSE
2A343112-A537-4136-83DB-97B09D3C6F0D,20170411,21000101,TRUE,1969-07-31 00:00:00,2017-04-12 01:21:39,13,TRUE,FALSE,FALSE
C3CF51B8-2B8A-4308-9631-DD11A3CC2059,20170411,21000101,FALSE,1972-10-02 00:00:00,2017-04-11 19:55:00,19,FALSE,FALSE,FALSE
EDC10450-00DE-4C8D-AAC9-4F203BE9D8E4,20170412,21000101,FALSE,1995-11-04 00:00:00,2017-04-12 12:55:00,26,FALSE,FALSE,FALSE
0251C0DD-9781-465A-BA13-36B998C0B226,20170413,21000101,FALSE,1988-12-29 00:00:00,2017-04-13 13:55:00,19,FALSE,FALSE,FALSE
F6E5134D-F012-4983-8466-550281F83121,20170413,21000101,FALSE,1964-01-17 00:00:00,2017-04-13 15:55:00,4,FALSE,FALSE,FALSE
1D8B6E1C-A79E-4240-87E3-F0E7AAA3382A,20170414,21000101,FALSE,2003-03-13 00:00:00,2017-04-14 11:55:00,4,FALSE,FALSE,FALSE
93BABBF9-B18F-493E-85D8-BA089A0271C6,20170414,21000101,FALSE,1986-11-16 00:00:00,2017-04-14 21:55:00,4,FALSE,FALSE,FALSE
C1B9FD9D-F7E4-43F2-924D-F1E2DBE6C2B0,20170415,21000101,FALSE,1997-01-30 00:00:00,2017-04-15 15:55:00,19,FALSE,FALSE,FALSE
6CAEDF7D-C8AB-4E83-8E48-7F406AFF4537,20170415,21000101,FALSE,2002-10-08 00:00:00,2017-04-15 20:55:00,4,FALSE,FALSE,FALSE
EE775C02-B73A-4DA1-9226-10023EFFF487,20170423,21000101,TRUE,1997-08-16 00:00:00,2017-05-11 01:28:07,13,TRUE,TRUE,FALSE
23C5E7BF-EE56-4896-8C00-8F49DD2239F1,20170423,21000101,TRUE,1989-06-25 00:00:00,2017-04-24 01:12:38,13,TRUE,FALSE,FALSE
99E08B39-B043-4637-AB33-135DBBD3936A,20170423,21000101,TRUE,1966-12-21 00:00:00,2017-04-24 01:12:38,13,TRUE,FALSE,FALSE
0B3C564B-7651-40F7-9978-AC04DDF8342D,20170423,21000101,FALSE,1963-10-11 00:00:00,2017-04-23 15:55:00,19,FALSE,FALSE,FALSE
A94897B2-6D79-485C-BD8E-07557FF32F7B,20170424,21000101,FALSE,2000-12-19 00:00:00,2017-04-24 21:55:00,4,FALSE,FALSE,FALSE
98BBB999-5737-4F5B-879B-4A90B7303A7A,20170425,21000101,FALSE,1970-11-02 00:00:00,2017-05-13 01:30:56,4,FALSE,FALSE,FALSE
64A8831E-79EA-4DB7-8957-BCBC077E1A91,20170426,21000101,FALSE,1975-11-19 00:00:00,2017-04-26 11:55:01,4,FALSE,FALSE,FALSE
2C994BB6-E095-4698-89B3-04C791F275C7,20170427,21000101,TRUE,1985-10-05 00:00:00,2017-04-28 01:33:12,13,TRUE,FALSE,FALSE
AD9FF74E-B8E9-4E76-81F4-8DB92D75585A,20170427,21000101,TRUE,1970-11-13 00:00:00,2017-04-28 01:33:12,13,TRUE,FALSE,FALSE
B5071B91-ED08-4BB5-B155-BBF2F9669DF4,20170428,21000101,TRUE,1986-04-21 00:00:00,2017-04-29 01:12:17,13,TRUE,FALSE,FALSE
A4D65380-B27B-421D-A128-269CA686D47A,20170428,20170502,FALSE,1985-04-01 00:00:00,2017-05-02 21:55:00,4,FALSE,FALSE,FALSE
D70448D8-6068-43C6-9418-C329FF05170D,20170428,20170502,FALSE,1985-04-01 00:00:00,2017-05-02 21:55:00,4,FALSE,FALSE,FALSE
BE3DB4EC-1681-4B78-A759-A11F3F6B16AF,20170428,20170502,FALSE,1985-04-01 00:00:00,2017-05-02 21:55:00,4,FALSE,FALSE,FALSE
5524F266-2865-4DEF-8AAF-5CE02FC800E5,20170429,20170502,FALSE,1985-04-01 00:00:00,2017-05-13 01:30:56,4,FALSE,FALSE,FALSE
EB25A272-2928-4DDC-80D6-F4F4D51D303D,20170429,21000101,FALSE,1949-07-31 00:00:00,2017-04-29 11:55:00,26,FALSE,FALSE,FALSE
B8366596-ED53-4D87-A274-7769D0FC8D93,20170429,21000101,FALSE,1977-04-21 00:00:00,2017-04-29 15:55:00,26,FALSE,FALSE,FALSE
FAD4DC50-7020-472B-A115-54560B1DB33A,20170429,20170502,FALSE,1985-04-01 00:00:00,2017-05-13 01:30:56,4,FALSE,FALSE,FALSE
1A19C912-655D-4556-B557-6F00F9049E45,20170430,21000101,FALSE,1986-01-01 00:00:00,2017-04-30 00:55:00,4,FALSE,FALSE,FALSE
2F003DB2-B518-4A5A-9662-BF9902605299,20170430,21000101,TRUE,1929-12-12 00:00:00,2017-05-01 01:09:12,13,TRUE,FALSE,FALSE
3A65E4D5-330C-4A04-998E-46F3F630BBD4,20170430,21000101,FALSE,1993-05-07 00:00:00,2017-04-30 13:55:00,4,FALSE,FALSE,FALSE
80324FD4-E04F-4657-BB35-FF5BF3B76BB7,20170430,20170502,FALSE,1985-04-01 00:00:00,2017-05-02 21:55:00,4,FALSE,FALSE,FALSE
6D2C2893-5999-4BF1-881C-F7B8831A571C,20170708,21000101,FALSE,1985-10-14 00:00:00,2017-07-08 14:55:00,4,FALSE,FALSE,FALSE
48ECC8B9-A21B-4D9A-9CC5-0EF568989119,20170708,21000101,FALSE,2000-10-16 00:00:00,2017-07-08 18:55:00,26,FALSE,FALSE,FALSE
5D962393-5CDA-4F3E-9D2E-7240C9A556B1,20170711,21000101,TRUE,1988-06-05 00:00:00,2017-07-26 01:27:22,13,TRUE,TRUE,FALSE
8C172AA7-27A8-4BAA-8E3F-65398FFBB7C2,20170711,21000101,FALSE,1985-09-29 00:00:00,2017-07-11 13:55:00,4,FALSE,FALSE,FALSE
B80CBDA7-5E0E-4F90-A09E-4E211D8FA7E0,20170711,21000101,FALSE,1986-09-16 00:00:00,2017-07-11 17:55:00,4,FALSE,FALSE,FALSE
289DB005-12A1-4604-917A-88CAF411DD58,20170711,21000101,FALSE,2001-12-27 00:00:00,2017-07-11 19:55:00,4,FALSE,FALSE,FALSE
15DE783A-79F3-448B-ACDD-30EF7F659B64,20170711,21000101,FALSE,1997-08-15 00:00:00,2017-07-11 22:55:00,19,FALSE,FALSE,FALSE
7216C299-2E23-40DD-9185-FA168E237427,20170712,21000101,TRUE,1952-09-15 00:00:00,2017-07-13 06:01:18,13,TRUE,FALSE,FALSE
095D6D1C-4238-4526-B8B3-BFC9FF2E3BDC,20170405,21000101,FALSE,1940-05-29 00:00:00,2017-04-05 07:55:00,4,FALSE,FALSE,FALSE
BA813686-D329-4952-8150-B79B7946E119,20170405,21000101,FALSE,1998-05-11 00:00:00,2017-04-05 20:55:00,4,FALSE,FALSE,FALSE
FFB75666-6440-4EFD-AB47-EBEF2B0BFB22,20170405,21000101,FALSE,2002-08-10 00:00:00,2017-04-05 21:55:00,4,FALSE,FALSE,FALSE
89CA4E86-9361-4619-B32D-69DBFB1041D1,20170407,21000101,TRUE,1998-04-02 00:00:00,2017-05-19 01:36:24,13,TRUE,TRUE,FALSE
5C42840C-B5EF-4270-A049-9858A50C39C6,20170407,21000101,FALSE,2003-03-14 00:00:00,2017-04-07 19:55:00,4,FALSE,FALSE,FALSE
4964D8AB-F92D-4C23-A2E2-EA02F2880F69,20170408,21000101,FALSE,1977-02-13 00:00:00,2017-04-08 07:55:00,4,FALSE,FALSE,FALSE
C0A01261-3467-47D3-8BB7-094D5BA15C82,20170408,21000101,FALSE,1950-04-11 00:00:00,2017-04-08 08:55:00,4,FALSE,FALSE,FALSE
28957B6A-4570-4D21-AB7A-7A1DCA237929,20170408,21000101,FALSE,2000-12-29 00:00:00,2017-04-08 10:55:00,4,FALSE,FALSE,FALSE
863A970E-5956-48C4-BAF8-4A402633779F,20170408,21000101,FALSE,1992-03-08 00:00:00,2017-04-08 22:55:00,4,FALSE,FALSE,FALSE
FD2EB471-2783-4260-9B2D-3CBE0D12F438,20170409,21000101,TRUE,1995-09-09 00:00:00,2017-04-10 01:07:28,13,TRUE,FALSE,FALSE
750BE34B-4181-4FDA-ABC6-2F88C0363DC8,20170416,21000101,FALSE,1993-04-28 00:00:00,2017-04-16 17:55:00,26,FALSE,FALSE,FALSE
B66739CB-FBFF-45FE-887B-9198B2BF8C55,20170417,21000101,FALSE,2003-01-16 00:00:00,2017-04-17 17:55:00,4,FALSE,FALSE,FALSE
E5C07564-B239-472C-ACB4-989D37566664,20170417,21000101,FALSE,2000-03-15 00:00:00,2017-04-17 21:55:00,4,FALSE,FALSE,FALSE
F89A08C9-AD00-4D10-B193-39EEFDDA8BCB,20170417,21000101,FALSE,2003-04-09 00:00:00,2017-04-17 22:55:00,4,FALSE,FALSE,FALSE
D5B41C8E-C9E1-42BF-8D4F-CAF875C39518,20170417,21000101,FALSE,2003-04-07 00:00:00,2017-04-17 23:55:00,4,FALSE,FALSE,FALSE
ED34F357-8F75-4560-BAA1-03B5CE9AE42E,20170418,21000101,FALSE,2000-10-06 00:00:00,2017-04-18 17:55:00,19,FALSE,FALSE,FALSE
CFFDFF7E-40E2-4B0B-BF1E-53C865C49CCC,20170419,21000101,TRUE,1961-02-09 00:00:00,2017-04-20 01:22:08,13,TRUE,FALSE,FALSE
93937818-3A50-4E8E-AE29-C935F0B84EAC,20170419,21000101,TRUE,1986-10-21 00:00:00,2017-06-08 01:43:24,13,FALSE,FALSE,TRUE
EC32EA32-64B2-4FD5-A4F7-63B88E3F4E9E,20170420,21000101,TRUE,1995-02-05 00:00:00,2017-06-08 01:43:24,13,FALSE,TRUE,FALSE
DB220931-9349-4E62-804C-B70787449DD5,20170421,21000101,TRUE,1986-06-17 00:00:00,2017-04-22 01:21:42,13,TRUE,FALSE,FALSE
677F3EA1-12C0-493B-A38D-D74B0A2FD816,20170321,21000101,FALSE,1991-10-29 00:00:00,2017-03-21 16:55:00,4,FALSE,FALSE,FALSE
CD0A4795-7CDB-43A8-B369-5E96B614359B,20170321,21000101,FALSE,1985-07-13 00:00:00,2017-03-21 17:55:01,4,FALSE,FALSE,FALSE
F2C34528-6721-4E43-9B5E-1664675460BF,20170321,21000101,FALSE,1998-05-24 00:00:00,2017-03-21 21:55:00,26,FALSE,FALSE,FALSE
BC16EAE4-E317-4324-B925-3B65941C1E39,20170322,21000101,TRUE,1978-03-14 00:00:00,2017-06-08 01:43:24,13,FALSE,TRUE,FALSE
195424EF-C1BB-4DBC-B033-0AACD8F2A876,20170323,21000101,FALSE,1991-07-16 00:00:00,2017-03-24 01:23:46,4,FALSE,FALSE,FALSE
A3311C50-77E8-4596-A001-757939F246DA,20170324,21000101,FALSE,1964-03-02 00:00:00,2017-03-24 13:55:00,4,FALSE,FALSE,FALSE
0E50F472-4288-4D61-9B03-E88E803876BF,20170324,21000101,FALSE,1976-01-06 00:00:00,2017-03-24 21:55:00,19,FALSE,FALSE,FALSE
ACA75398-3EF0-45AE-8EE9-ECAC1641F327,20170325,21000101,FALSE,1984-05-08 00:00:00,2017-03-25 00:55:00,4,FALSE,FALSE,FALSE
952840DF-0A63-4700-A294-6BD5CD5D031E,20170325,21000101,FALSE,1984-01-21 00:00:00,2017-03-25 11:55:01,4,FALSE,FALSE,FALSE
3B604B14-B3AA-4098-90ED-C2468CF2FEAB,20170326,21000101,TRUE,1953-09-01 00:00:00,2017-03-27 01:18:04,13,TRUE,FALSE,FALSE
8489C367-3F98-4E40-BAAB-CDB6ACC56635,20170326,21000101,FALSE,1994-09-09 00:00:00,2017-03-26 09:55:00,4,FALSE,FALSE,FALSE
94EEF8A1-F254-4595-A5DE-63A71EB79934,20170328,21000101,TRUE,1991-09-09 00:00:00,2017-03-29 01:29:47,13,TRUE,FALSE,FALSE
88C6C7B9-C77C-4335-BA5D-B4EDA601FE61,20170328,21000101,TRUE,1984-10-22 00:00:00,2017-03-29 01:29:47,13,TRUE,FALSE,FALSE
31615EDF-2CF5-4CDC-B701-D440544CAB00,20170328,21000101,FALSE,1985-09-29 00:00:00,2017-03-28 17:55:00,4,FALSE,FALSE,FALSE
FDDCB57C-5C8E-4680-A47C-BA387891A2AA,20170328,21000101,FALSE,1987-01-24 00:00:00,2017-03-28 21:55:00,4,FALSE,FALSE,FALSE
A9A5FA1F-A3F6-4A04-BB68-E9A28FD50469,20170328,21000101,FALSE,1987-10-20 00:00:00,2017-03-28 22:55:00,4,FALSE,FALSE,FALSE
EA5CAF32-60BE-4445-A8B7-5F9F201E1759,20170330,21000101,FALSE,2003-03-17 00:00:00,2017-03-31 01:25:22,4,FALSE,FALSE,FALSE
